file_name,sentence_id,datadate,sentence
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1636,"OCTOBER 31, 2024",And are the growth rates different between the subscription portfolio over here versus transactional portfolio?
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1640,"OCTOBER 31, 2024","Of course, we've got to a run rate of $100 billion."
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1642,"OCTOBER 31, 2024",We're very pleased we got a very diversified portfolio of services.
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1670,"OCTOBER 31, 2024","--------------------------------------------------------------------------------
Suhasini Chandramouli,  Apple Inc - Director of Investor Relations    [26]
--------------------------------------------------------------------------------

          Thanks, Amit."
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1676,"OCTOBER 31, 2024","Are we to assume, based on sort of the commentary, that there is a risk that maybe the product revenue portfolio could be down in the December quarter, if I take your numbers at face value?"
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1702,"OCTOBER 31, 2024","--------------------------------------------------------------------------------
Suhasini Chandramouli,  Apple Inc - Director of Investor Relations    [32]
--------------------------------------------------------------------------------

          Thank you, David."
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1724,"OCTOBER 31, 2024","--------------------------------------------------------------------------------
Suhasini Chandramouli,  Apple Inc - Director of Investor Relations    [38]
--------------------------------------------------------------------------------

          Thank you, Wamsi."
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1731,"OCTOBER 31, 2024","My first question is on R&D, given how much your tech peers are spending on AI."
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1732,"OCTOBER 31, 2024",Does this new area of Apple intelligence actually require Apple to invest more in R&D beyond your current 7% to 8% of sales to capture this opportunity?
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1734,"OCTOBER 31, 2024","--------------------------------------------------------------------------------
Luca Maestri,  Apple Inc - Chief Financial Officer, Senior Vice President    [41]
--------------------------------------------------------------------------------

          Krish, as you know, we've been investing heavily in R&D over the last several years."
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1735,"OCTOBER 31, 2024",Our R&D growth has been significant during the last several years.
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1753,"OCTOBER 31, 2024","--------------------------------------------------------------------------------
Suhasini Chandramouli,  Apple Inc - Director of Investor Relations    [46]
--------------------------------------------------------------------------------

          All right."
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1773,"OCTOBER 31, 2024","And I will save that for another day

--------------------------------------------------------------------------------
Suhasini Chandramouli,  Apple Inc - Director of Investor Relations    [52]
--------------------------------------------------------------------------------

          All right."
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1781,"OCTOBER 31, 2024","And so there's lots of customers to try to convince to take advantage of it and we're going to continue investing in the services and adding new features and, whether it's News+ or Music or Arcade, that's what we're going to do."
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1790,"OCTOBER 31, 2024","And over the last two years, you stayed around $50 billion of net cash."
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1792,"OCTOBER 31, 2024","I guess, my question looking back on your tenure is at your scale now of $57 billion of OpEx, do you still see incremental ways to put that cash to work in the business or will we just continue to see increased shareholder returns?"
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1794,"OCTOBER 31, 2024","We've also seen, at the same time, a significant expansion in gross margin, maybe to a level that I would have not expected a few years ago, but we've done a very good job on a number of fronts."
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1798,"OCTOBER 31, 2024","--------------------------------------------------------------------------------
Suhasini Chandramouli,  Apple Inc - Director of Investor Relations    [58]
--------------------------------------------------------------------------------

          Thank you, Richard."
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1805,"OCTOBER 31, 2024","--------------------------------------------------------------------------------
Suhasini Chandramouli,  Apple Inc - Director of Investor Relations    [62]
--------------------------------------------------------------------------------

          All right."
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1809,"OCTOBER 31, 2024",A replay of today's call will be available for two weeks on Apple Podcast as a webcast on apple.com/investor and via telephone.
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1827,"OCTOBER 31, 2024","IN NO WAY DOES REFINITIV OR THE APPLICABLE COMPANY ASSUME ANY RESPONSIBILITY FOR ANY INVESTMENT OR OTHER
DECISIONS MADE BASED UPON THE INFORMATION PROVIDED ON THIS WEB SITE OR IN
ANY EVENT TRANSCRIPT."
2024-Oct-31-AAPL.OQ-140309238402-Transcript.txt,1828,"OCTOBER 31, 2024","USERS ARE ADVISED TO REVIEW THE APPLICABLE COMPANY'S
CONFERENCE CALL ITSELF AND THE APPLICABLE COMPANY'S SEC FILINGS BEFORE
MAKING ANY INVESTMENT OR OTHER DECISIONS."
2023-Aug-03-AAPL.OQ-138336763416-Transcript.txt,1832,"AUGUST 03, 2023","

Refinitiv StreetEvents Event Transcript
E D I T E D   V E R S I O N

Q3 2023 Apple Inc Earnings Call
AUGUST 03, 2023 / 9:00PM GMT

================================================================================
Corporate Participants
================================================================================

 * Saori Casey
    - 
 * Luca Maestri
   Apple Inc. - CFO & Senior VP
 * Timothy D. Cook
   Apple Inc. - CEO & Director

================================================================================
Conference Call Participiants
================================================================================

 * Krish Sankar
   TD Cowen, Research Division - MD & Senior Research Analyst
 * Shek Ming Ho
   Deutsche Bank AG, Research Division - Director & Senior Analyst
 * Aaron Christopher Rakers
   Wells Fargo Securities, LLC, Research Division - MD of IT Hardware & Networking Equipment and Senior Equity Analyst
 * Amit Jawaharlaz Daryanani
   Evercore ISI Institutional Equities, Research Division - Senior MD & Fundamental Research Analyst
 * Shannon Siemsen Cross
   Crédit Suisse AG, Research Division - Research Analyst
 * Wamsi Mohan
   BofA Securities, Research Division - MD in Americas Equity Research
 * Erik William Richard Woodring
   Morgan Stanley, Research Division - Research Associate
 * Michael Ng
   Goldman Sachs Group, Inc., Research Division - Research Analyst
 * Harsh V. Kumar
   Piper Sandler & Co., Research Division - MD & Senior Research Analyst
 * David Vogt
   UBS Investment Bank, Research Division - Analyst

================================================================================
Presentation
--------------------------------------------------------------------------------
Operator    [1]
--------------------------------------------------------------------------------
Good day, and welcome to the Apple Q3 Fiscal Year 2023 Earnings Conference Call."
2023-Aug-03-AAPL.OQ-138336763416-Transcript.txt,1850,"AUGUST 03, 2023",And we set an all-time revenue record in Services driven by more than $1 billion paid subscriptions.
2023-Aug-03-AAPL.OQ-138336763416-Transcript.txt,1885,"AUGUST 03, 2023","And this spring, we introduced a new high-yield savings account for Apple Card customers, which has become incredibly popular, with customers already making more than $10 billion in deposits."
2023-Aug-03-AAPL.OQ-138336763416-Transcript.txt,1905,"AUGUST 03, 2023","And as part of our efforts to build a better world, we announced that we've more than doubled our initial commitment to our Racial Equity and Justice Initiative to more than $200 million."
2023-Aug-03-AAPL.OQ-138336763416-Transcript.txt,1937,"AUGUST 03, 2023",We continue to invest in our Mac portfolio.
2023-Aug-03-AAPL.OQ-138336763416-Transcript.txt,1951,"AUGUST 03, 2023","First, our installed base of over 2 billion active devices continues to grow at a nice pace and establishes a solid foundation for the future expansion of our ecosystem."
2023-Aug-03-AAPL.OQ-138336763416-Transcript.txt,1960,"AUGUST 03, 2023","Blackstone, a global investment management firm, is expanding its Apple footprint from their corporate iPhone fleet to now offering the MacBook Air powered by M2 to all of their corporate employees and portfolio companies."
2023-Aug-03-AAPL.OQ-138336763416-Transcript.txt,1964,"AUGUST 03, 2023",We ended the quarter with over $166 billion in cash and marketable securities.
2023-Aug-03-AAPL.OQ-138336763416-Transcript.txt,1965,"AUGUST 03, 2023","We repaid $7.5 billion in maturing debt while issuing $5.2 billion of new debt and increasing commercial paper by $2 billion, leaving us with total debt of $109 billion."
2023-Aug-03-AAPL.OQ-138336763416-Transcript.txt,1966,"AUGUST 03, 2023","As a result, net cash was $57 billion at the end of the quarter."
2023-Aug-03-AAPL.OQ-138336763416-Transcript.txt,1967,"AUGUST 03, 2023","During the quarter, we returned over $24 billion to shareholders, including $3.8 billion in dividends and equivalents and $18 billion through open market repurchases of 103 million Apple shares."
2023-Aug-03-AAPL.OQ-138336763416-Transcript.txt,1977,"AUGUST 03, 2023","We expect OI&E to be around negative $250 million, excluding any potential impact from the mark-to-market of minority investments, and our tax rate to be around 16%."
2023-Aug-03-AAPL.OQ-138336763416-Transcript.txt,2042,"AUGUST 03, 2023","--------------------------------------------------------------------------------
David Vogt,  UBS Investment Bank, Research Division - Analyst    [14]
--------------------------------------------------------------------------------
I just wanted to follow up on 2 points that both you, Tim, and Luca made about growth and maybe commodities."
